,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris
1321,,ödermalm Högalid,95574,2495000,1.0,30.5,1632.0,0.0,1931.0,2915000.0
1322,,,132653,14500000,5.0,147.0,5438.0,0.0,1989.0,19500000.0
1323,,Vasastan/Birkastan,94815,2095000,1.0,27.0,1374.0,0.0,1935.0,2560000.0
1324,,Högalid,76061,5080000,3.0,66.0,2867.0,0.0,1988.0,5020000.0
1325,,ödermalm - Katarina,87805,3250000,1.5,41.0,2212.0,0.0,4800.0,3600000.0
1326,,Vasastan - Odenplan,91988,5950000,2.0,67.4,2979.0,0.0,1903.0,6200000.0
1327,,Vasastan - Sibirien,83487,3195000,1.0,39.0,950.0,0.0,1972.0,3256000.0
1328,,Vasastan/Hagastaden,83846,5450000,3.0,65.0,3350.0,0.0,2018.0,5450000.0
1329,,Kungsholmen,92895,3100000,2.0,38.0,1462.0,0.0,4200.0,3530000.0
1330,,Kungsholmen,80745,6250000,3.0,80.5,3184.0,0.0,2009.0,6500000.0
1331,,ödermalm,61039,5000000,3.0,77.0,3357.0,0.0,1946.0,4700000.0
1332,,Katarina/Sofia,96167,2375000,1.0,30.0,1742.0,0.0,1930.0,2885000.0
1333,,ödermalm Högalid,100645,2790000,2.0,31.0,1894.0,0.0,1927.0,3120000.0
1334,,Vasastan Hagastaden,81383,7550000,4.0,94.0,4865.0,0.0,2017.0,7650000.0
1335,,ödermalm SoFo,84685,4475000,2.0,55.5,5100.0,0.0,1961.0,4700000.0
1336,,Vasastan,94237,5100000,2.0,59.0,2830.0,0.0,1887.0,5560000.0
1337,,Atlas Vasastan,95946,3100000,1.0,37.0,2204.0,0.0,1929.0,3550000.0
1338,,Östermalm,107524,10950000,3.0,103.0,3266.0,0.0,1925.0,11075000.0
1339,,Östermalm,108642,17950000,6.0,162.0,6790.0,0.0,1896.0,17600000.0
1340,,Östermalm,118182,9900000,3.5,88.0,3024.0,0.0,1907.0,10400000.0
1341,,Östermalm,200000,27800000,4.0,139.0,0.0,0.0,2018.0,27800000.0
1342,,Kungsholmen - Pontonjärparken,97059,4495000,2.0,51.0,1152.0,0.0,1930.0,4950000.0
1343,,Vasastan/Birkastan,81061,4795000,2.0,66.0,2828.0,0.0,1898.0,5350000.0
1344,,Katarina/Sofia,93103,2395000,1.0,29.0,1646.0,0.0,1936.0,2700000.0
1345,,ödermalm - Mariaberget,73015,4750000,3.0,68.0,3601.0,0.0,1985.0,4965000.0
1346,,Vasastan,108621,11000000,4.0,116.0,4483.0,0.0,1906.0,12600000.0
1347,,ödermalm SoFo,85625,2995000,1.5,40.0,2262.0,0.0,5100.0,3425000.0
1348,,Östermalm,86207,4895000,2.0,58.0,1903.0,0.0,1892.0,5000000.0
1349,,Vasastan Birkastan,76455,3975000,2.0,55.0,2314.0,0.0,1903.0,4205000.0
1350,,Kungsholmen,101563,2875000,2.0,32.0,1300.0,0.0,1907.0,3250000.0
1351,,ödermalm Sofia,90323,2695000,1.5,31.0,1912.0,0.0,1947.0,2800000.0
1352,,ödermalm,73556,2990000,1.5,45.0,2608.0,0.0,1929.0,3310000.0
1353,2019-03-31,,102564,3495000,2.0,39.0,2099.0,0.0,1897.0,4000000.0
1354,2019-03-30,Kungsholmen,87903,5250000,2.0,62.0,2478.0,0.0,1907.0,5450000.0
1355,2019-03-30,Kungsholmen,69792,2995000,2.0,48.0,1946.0,0.0,1944.0,3350000.0
1356,2019-03-29,Vasastan - Odenplan,95960,8995000,3.0,99.0,4092.0,0.0,1907.0,9500000.0
1357,2019-03-29,Norrmalm / Vasastan,98276,4990000,2.0,58.0,3255.0,0.0,4800.0,5700000.0
1358,2019-03-29,Vasastan - Birkastan,101563,3190000,1.0,32.0,1806.0,0.0,3600.0,3250000.0
1359,2019-03-29,Östermalm,108333,8650000,3.0,87.0,2468.0,0.0,1883.0,9425000.0
1360,2019-03-29,Vasastan,82955,13950000,6.0,176.0,6690.0,0.0,1925.0,14600000.0
1361,2019-03-29,ödermalm/Hornstull,63228,4995000,3.0,79.0,2878.0,0.0,1969.0,4995000.0
1362,2019-03-29,ödermalm / Sofia,90000,3150000,2.0,35.0,1955.0,0.0,1936.0,3150000.0
1363,2019-03-29,ödermalm,84016,4975000,2.0,61.0,4500.0,0.0,1928.0,5125000.0
1364,2019-03-29,Östermalm Karlaplan,102222,8295000,3.0,90.0,3041.0,0.0,1885.0,9200000.0
1365,2019-03-29,Vasastan Sibirien,81081,5500000,3.0,74.0,3245.0,0.0,1936.0,6000000.0
1366,2019-03-29,ödermalm-Mariatorget,90000,3395000,1.5,40.0,2292.0,0.0,1973.0,3600000.0
1367,2019-03-29,Vasastan Odenplan,81522,7500000,3.0,92.0,3463.0,0.0,1920.0,7500000.0
1368,2019-03-29,Kungsholmen,97959,2250000,1.0,24.5,1992.0,0.0,1935.0,2400000.0
1369,2019-03-28,Vasastan - Atlas,92623,5250000,2.5,61.0,3643.0,0.0,1928.0,5650000.0
1370,2019-03-28,Hornsbergs Strand,67677,6595000,4.0,99.0,4694.0,0.0,2011.0,6700000.0
1371,2019-03-28,Östermalm,116500,9300000,3.0,100.0,4007.0,0.0,1889.0,11650000.0
1372,2019-03-28,Östermalm,125000,9500000,3.0,80.0,2930.0,0.0,1940.0,10000000.0
1373,2019-03-28,Kungsholmen,79352,3850000,2.0,54.0,2576.0,0.0,1934.0,4285000.0
1374,2019-03-28,ödermalm/Sofia,83333,2975000,2.0,39.0,2288.0,0.0,1939.0,3250000.0
1375,2019-03-28,Kungsholmen - Fredhäll,81646,3095000,2.0,39.5,2191.0,0.0,1932.0,3225000.0
1376,2019-03-28,Kungsholmen,84615,2995000,1.0,39.0,1843.0,0.0,2009.0,3300000.0
1377,2019-03-28,Katarina/Sofia,79054,5350000,2.0,74.0,4158.0,0.0,1939.0,5850000.0
1378,2019-03-27,Högalid,70405,4695000,3.0,74.0,2495.5,0.0,1983.0,5210000.0
1379,2019-03-27,Vasastan - Atlas,91667,3750000,2.0,42.0,1584.0,0.0,1928.0,3850000.0
1380,2019-03-27,Kungsholmen/Fridhemsplan,70052,6795000,3.0,97.0,5096.0,0.0,1897.0,6795000.0
1381,2019-03-27,Högalid,77551,3495000,2.0,49.0,2858.0,0.0,1935.0,3800000.0
1382,2019-03-27,fia,98214,2800000,1.0,28.0,1976.0,0.0,1931.0,2750000.0
1383,2019-03-27,Vasastan - Sibirien,101351,3295000,2.0,37.0,1510.0,0.0,1892.0,3750000.0
1384,2019-03-27,Östermalm,116514,11900000,4.0,109.0,2684.0,0.0,1911.0,12700000.0
1385,2019-03-27,Kungsholmen,91515,5495000,4.0,66.0,3383.0,0.0,1929.0,6040000.0
1386,2019-03-27,Östermalm,111935,5995000,2.0,62.0,2293.0,0.0,1930.0,6940000.0
1387,2019-03-27,Fredhäll,86389,2695000,1.0,36.0,2477.0,0.0,1932.0,3110000.0
1388,2019-03-27,Kungsholmen,103846,2250000,1.0,26.0,1827.0,0.0,1941.0,2700000.0
1389,2019-03-27,Vasastan - Norrmalm,109524,5650000,3.0,63.0,2987.0,0.0,1900.0,6900000.0
1390,2019-03-27,Vasastan - invid Odenplan,104945,8950000,3.0,91.0,3665.0,0.0,1901.0,9550000.0
1391,2019-03-27,Kungsholmen,79545,4995000,3.0,66.0,2355.0,0.0,7800.0,5250000.0
1392,2019-03-27,"Andel i bostadsförening -

    Östermalm",90278,6500000,2.0,72.0,2081.0,0.0,1889.0,6500000.0
1393,2019-03-26,Vasastan - Sibirien,87288,9995000,4.5,118.0,5017.0,0.0,1929.0,10300000.0
1394,2019-03-26,Maria,93293,3950000,2.0,41.0,2779.0,0.0,1901.0,3825000.0
1395,2019-03-26,Vasastan,95679,3195000,2.0,40.5,2133.0,0.0,1926.0,3875000.0
1396,2019-03-26,Östermalm,200000,43800000,5.0,219.0,0.0,0.0,2018.0,43800000.0
1397,2019-03-26,Östermalm,114516,2995000,1.0,31.0,1007.0,0.0,1892.0,3550000.0
1398,2019-03-26,ödermalm - Sofia,113478,2250000,1.0,23.0,1587.0,0.0,1943.0,2610000.0
1399,2019-03-26,Kungsholmen,101282,3495000,2.0,39.0,893.0,0.0,1939.0,3950000.0
1400,2019-03-26,Kungsholmen,80303,5250000,3.0,66.0,1708.0,0.0,1921.0,5300000.0
1401,2019-03-26,Vasastan - Birkastan,91319,6475000,3.0,72.0,3940.0,0.0,1927.0,6575000.0
1402,2019-03-26,Kungsholmen,100000,2995000,1.5,36.0,1060.0,0.0,1968.0,3600000.0
1403,2019-03-25,Vasastan - City/Norrmalm,79391,7995000,4.0,98.5,6801.0,0.0,1994.0,7820000.0
1404,2019-03-25,Östermalm,115476,14100000,4.0,126.0,3507.0,0.0,1914.0,14550000.0
1405,2019-03-25,Vasastan,104412,2875000,2.0,34.0,702.0,0.0,1914.0,3550000.0
1406,2019-03-25,Östermalm,123214,2995000,1.0,28.0,1630.0,0.0,1947.0,3450000.0
1407,2019-03-25,Östermalm,86111,5975000,2.0,72.0,2926.0,0.0,1929.0,6200000.0
1408,2019-03-25,Karlaplan,91406,5450000,3.0,64.0,1913.0,0.0,1915.0,5850000.0
1409,2019-03-25,Vasastan,90833,4490000,2.0,60.0,2130.0,0.0,1889.0,5450000.0
1410,2019-03-24,Östermalm,115556,4450000,2.0,45.0,1623.0,0.0,1939.0,5200000.0
1411,2019-03-24,ödermalm,72542,4095000,2.0,59.0,2124.0,0.0,1984.0,4280000.0
1412,2019-03-23,ödermalm - Högalid,90244,3195000,2.0,41.0,1683.0,0.0,1917.0,3700000.0
1413,2019-03-22,Vasastan - Birkastan,96226,4750000,2.0,53.0,2695.0,0.0,1927.0,5100000.0
1414,2019-03-22,Hagastaden- Vasastan,116667,9450000,3.0,81.0,4713.0,0.0,2017.0,9450000.0
1415,2019-03-22,Vasastan,104386,5500000,2.0,57.0,3564.0,0.0,1927.0,5950000.0
1416,2019-03-22,Östermalm,128182,7050000,2.0,55.0,1871.0,0.0,1929.0,7050000.0
1417,2019-03-22,Östermalm,179245,38000000,6.0,212.0,9359.0,0.0,2018.0,38000000.0
1418,2019-03-22,Vasastan,83077,5150000,2.0,65.0,3492.0,0.0,1913.0,5400000.0
1419,2019-03-22,ödermalm Katarina,66484,5495000,3.0,91.0,515.0,0.0,1910.0,6050000.0
1420,2019-03-21,Vasastan - Birkastan,83333,3995000,2.0,48.0,2546.0,0.0,1930.0,4000000.0
1421,2019-03-21,Vasastan - Odenplan,90196,4495000,2.0,51.0,1887.0,0.0,1903.0,4600000.0
1422,2019-03-21,Kungsholmen,78161,2975000,1.5,43.5,791.0,0.0,1972.0,3400000.0
1423,2019-03-21,ödermalm-Katarina,71094,3850000,2.0,64.0,3370.0,0.0,1912.0,4550000.0
1424,2019-03-21,ödermalm,96939,8900000,3.5,98.0,4390.0,0.0,1930.0,9500000.0
1425,2019-03-21,ödermalm Katarina,101111,2450000,1.0,27.0,1486.0,0.0,1939.0,2730000.0
1426,2019-03-21,Vasastan,96512,3700000,2.0,43.0,2159.0,0.0,1906.0,4150000.0
1427,2019-03-20,Vasastan,71349,4495000,2.0,63.0,3476.0,0.0,1987.0,4495000.0
1428,2019-03-20,Kungsholmen,86000,2950000,2.0,35.0,1750.0,0.0,1886.0,3010000.0
1429,2019-03-20,Kungsholmen/Hornsbergs Strand,78788,3750000,2.0,49.5,2012.0,0.0,2015.0,3900000.0
1430,2019-03-20,,92241,11200000,4.0,116.0,4876.0,0.0,1963.0,10700000.0
1431,2019-03-20,Hagastaden Vasastan,62162,4975000,2.0,74.0,4356.0,0.0,2016.0,4600000.0
1432,2019-03-20,ödermalm - Mariaberget,106875,3695000,1.0,40.0,1803.0,0.0,3200.0,4275000.0
1433,2019-03-20,Kungsholmen - Thorildsplan,70423,4995000,4.0,71.0,3153.0,0.0,1939.0,5000000.0
1434,2019-03-20,ödermalm,101087,2275000,1.0,23.0,1114.0,0.0,1924.0,2325000.0
1435,2019-03-20,Kungsholmen Fridhemsplan,79245,3895000,2.0,53.0,2616.0,0.0,1900.0,4200000.0
1436,2019-03-20,ödermalm - SOFO,112800,2375000,1.0,25.0,1078.0,0.0,1904.0,2820000.0
1437,2019-03-20,Kungsholmen,84884,3450000,2.0,43.0,1883.0,0.0,1907.0,3650000.0
1438,2019-03-20,Kungsholmen - St Eriks,81609,6990000,3.0,87.0,3757.0,0.0,5400.0,7100000.0
1439,2019-03-20,Östermalm,102778,3195000,2.0,36.0,1470.0,0.0,1934.0,3700000.0
1440,2019-03-20,Kungsholmen,90930,3475000,2.0,43.0,1372.0,0.0,1936.0,3910000.0
1441,2019-03-20,Kungsholmen,85000,4850000,2.0,60.0,2934.0,0.0,1924.0,5100000.0
1442,2019-03-19,Kungsholmen,93696,1695000,1.0,23.0,1663.0,0.0,1938.0,2155000.0
1443,2019-03-19,Kungsholmen,108140,3795000,2.0,43.0,1761.0,0.0,1930.0,4650000.0
1444,2019-03-19,Katarina / Södermalm,91667,2650000,1.0,33.0,3043.0,0.0,1882.0,3025000.0
1445,2019-03-19,Kungsholmen - Kristineberg,75775,4995000,3.0,71.0,3712.0,0.0,1932.0,5380000.0
1446,2019-03-18,Östermalm,117842,24000000,6.0,241.0,6188.0,0.0,1897.0,28400000.0
1447,2019-03-18,Fridhemsplan,94595,2995000,2.0,37.0,1181.0,0.0,1936.0,3500000.0
1448,2019-03-18,Vasastan,73438,4475000,2.0,64.0,4014.0,0.0,1924.0,4700000.0
1449,2019-03-18,Vasastan,81759,4495000,2.0,54.0,3385.0,0.0,3600.0,4415000.0
1450,2019-03-18,ödermalm Högalid,88525,2495000,1.0,30.5,1632.0,0.0,1931.0,2700000.0
1451,2019-03-18,Kungsholmen - Thorildsplan,79259,2995000,2.0,40.5,1990.0,0.0,1927.0,3210000.0
1452,2019-03-17,Östermalm,95638,14250000,4.0,149.0,5356.0,0.0,1886.0,14250000.0
1453,2019-03-16,Vasastan - Sibirien,67647,5750000,3.0,85.0,4419.0,0.0,1970.0,5750000.0
1454,2019-03-15,Vasastan - City/Norrmalm,87879,11300000,4.0,132.0,5263.0,0.0,1881.0,11600000.0
1455,2019-03-15,Kungsholmen,78462,4875000,3.0,65.0,3760.0,0.0,1937.0,5100000.0
1456,2019-03-15,Vasastan/Norrmalm,78409,6495000,3.0,88.0,4068.0,0.0,1894.0,6900000.0
1457,2019-03-15,Östermalm,113372,9750000,3.0,86.0,3470.0,0.0,1989.0,9750000.0
1458,2019-03-15,Katarina/Sofia,82105,2895000,2.0,38.0,2295.0,0.0,1931.0,3120000.0
1459,2019-03-15,Katarina/Sofia SoFo,88235,2695000,1.0,34.0,2053.0,0.0,1940.0,3000000.0
1460,2019-03-15,Kungsholmen,79012,2995000,2.0,40.5,2841.0,0.0,1937.0,3200000.0
1461,2019-03-15,Östermalm,111446,8975000,3.0,83.0,4564.0,0.0,1883.0,9250000.0
1462,2019-03-15,Östermalm,107576,6375000,2.0,66.0,1978.0,0.0,1917.0,7100000.0
1463,2019-03-15,Östermalm,96825,5495000,2.0,63.0,2731.0,0.0,4700.0,6100000.0
1464,2019-03-14,Katarina,73256,3150000,2.0,43.0,2294.0,0.0,1930.0,3150000.0
1465,2019-03-14,Östermalm,151351,5500000,2.0,37.0,1017.0,0.0,1920.0,5600000.0
1466,2019-03-14,ödermalm-Katarina,80147,5350000,4.0,68.0,3556.0,0.0,1910.0,5450000.0
1467,2019-03-14,Kungsholmen,60882,5995000,4.0,102.0,4464.0,0.0,1974.0,6210000.0
1468,2019-03-14,irkastan,97444,3795000,2.0,45.0,1512.0,0.0,5300.0,4385000.0
1469,2019-03-14,Kungsholmen,88571,2750000,1.0,35.0,1568.0,0.0,5400.0,3100000.0
1470,2019-03-14,Kungsholmen,100909,2995000,2.0,33.0,1722.0,0.0,1938.0,3330000.0
1471,2019-03-14,Katarina/Sofia SoFo,94444,2995000,2.0,36.0,1863.0,0.0,1929.0,3400000.0
1472,2019-03-14,Kungsholmen - Hornsberg,73077,5695000,3.0,78.0,3195.0,0.0,4800.0,5700000.0
1473,2019-03-14,,80247,6375000,3.0,81.0,2240.0,0.0,1963.0,6500000.0
1474,2019-03-14,Vasastan Sibirien,106250,2250000,1.0,24.0,600.0,0.0,1927.0,2550000.0
1475,2019-03-14,Vasastan,99048,3350000,1.0,31.5,1968.0,0.0,1925.0,3120000.0
1476,2019-03-14,ödermalm - Sofia,97276,2295000,1.0,25.7,1604.0,0.0,4100.0,2500000.0
1477,2019-03-14,,72083,2995000,1.5,48.0,2382.0,0.0,4400.0,3460000.0
1478,2019-03-14,Kungsholmen - Fridhemsplan,97297,3600000,2.0,37.0,1227.0,0.0,4200.0,3600000.0
1479,2019-03-13,Vasastan,84906,8750000,4.0,106.0,2408.0,0.0,1968.0,9000000.0
1480,2019-03-13,Vasastan,99590,4795000,2.5,61.0,2600.0,0.0,1928.0,6075000.0
1481,2019-03-13,Kungsholmen - S:t Eriksområdet,76143,7995000,5.0,105.0,7081.0,0.0,1998.0,7995000.0
1482,2019-03-13,Vasastan,80405,6300000,3.0,74.0,3910.0,0.0,1967.0,5950000.0
1483,2019-03-13,Vasastan,88462,4600000,2.0,52.0,2741.0,0.0,1914.0,4600000.0
1484,2019-03-13,Katarina/Sofia,94068,4995000,2.0,59.0,2270.0,0.0,1904.0,5550000.0
1485,2019-03-13,Kungsholmen,91250,3295000,2.0,40.0,2291.0,0.0,1932.0,3650000.0
1486,2019-03-13,Vasastan,95455,6495000,3.5,77.0,3378.0,0.0,7200.0,7350000.0
1487,2019-03-13,Östermalm,80556,3495000,2.0,63.0,2988.0,0.0,1951.0,5075000.0
1488,2019-03-13,Kungsholmen - S:t Eriksområdet,83333,6995000,3.0,84.0,5476.0,0.0,1997.0,7000000.0
1489,2019-03-13,ödermalm,98966,2295000,1.0,29.0,1436.0,0.0,1946.0,2870000.0
1490,2019-03-13,Kungsholmen Fridhemsplan,102381,3995000,2.0,42.0,2831.0,0.0,1927.0,4300000.0
1491,2019-03-12,Kungsholmen,101471,8375000,5.0,102.0,5297.0,0.0,1998.0,10350000.0
1492,2019-03-12,Östermalm - Karlaplan,91608,12500000,4.0,143.0,6488.0,0.0,1926.0,13100000.0
1493,2019-03-12,Vasastan - Norrmalm,114894,9350000,3.0,94.0,2883.0,0.0,1911.0,10800000.0
1494,2019-03-12,Vasastan,95082,5200000,3.0,61.0,3456.0,0.0,1928.0,5800000.0
1495,2019-03-12,Norrmalm,98788,2795000,1.0,33.0,1043.0,0.0,3600.0,3260000.0
1496,2019-03-12,Östermalm,111364,6595000,3.0,66.0,2452.0,0.0,5400.0,7350000.0
1497,2019-03-12,Östermalm,101190,4250000,2.0,42.0,2627.0,0.0,1937.0,4250000.0
1498,2019-03-12,Östermalm,83969,10450000,4.0,131.0,5600.0,0.0,1887.0,11000000.0
1499,2019-03-12,Vasastan / Östermalm,94000,4350000,2.0,50.0,2233.0,0.0,4200.0,4700000.0
1500,2019-03-11,Vasastan - Odenplan,92308,3295000,2.0,39.0,1678.0,0.0,1883.0,3600000.0
1501,2019-03-11,Östermalm,119420,13750000,3.5,112.0,4718.0,0.0,1885.0,13375000.0
1502,2019-03-11,Östermalm,100000,5700000,2.0,57.0,1887.0,0.0,1870.0,5700000.0
1503,2019-03-11,ödermalm Sofia,81159,1995000,1.5,34.5,2397.0,0.0,1999.0,2800000.0
1504,2019-03-10,Vasastan - Sibirien,114583,2495000,1.0,24.0,1336.0,0.0,1918.0,2750000.0
1505,2019-03-10,Norr Mälarstrand,90000,3195000,2.0,39.0,2346.0,0.0,1932.0,3510000.0
1506,2019-03-10,Östermalm,105152,17500000,5.0,165.0,4694.0,0.0,1925.0,17350000.0
1507,2019-03-10,Kungsholmen,91607,7695000,3.0,84.0,3283.0,0.0,1931.0,7695000.0
1508,,Hornstull,78261,5350000,3.5,69.0,3748.0,0.0,1931.0,5400000.0
1509,,Östermalm,116667,3150000,1.0,30.0,1225.0,0.0,1934.0,3500000.0
1510,,ödermalm,63399,4595000,3.0,76.5,4287.0,0.0,1981.0,4850000.0
1511,,ödermalm - Katarina,95000,2295000,1.0,26.0,1400.0,0.0,5100.0,2470000.0
1512,,Östermalm,110000,2995000,2.0,30.0,2279.0,0.0,1928.0,3300000.0
1513,,Vasastan,100303,2495000,1.0,33.0,1202.0,0.0,1926.0,3310000.0
1514,,ödermalm - Högalid,81466,4150000,2.0,58.0,2575.0,0.0,5000.0,4725000.0
1515,,Katarina/Sofia,59375,6500000,4.0,112.0,6670.0,0.0,1991.0,6650000.0
1516,,Norrmalm - Vasastan,85915,11750000,5.0,142.0,2788.0,0.0,1863.0,12200000.0
1517,,Östermalm,95395,14200000,5.0,152.0,5320.0,0.0,1903.0,14500000.0
1518,,Kungsholmen - S:t Eriksområdet,71329,4995000,2.0,71.5,3877.0,0.0,1997.0,5100000.0
1519,,Kungsholmen/Fridhemsplan,90164,4875000,2.0,61.0,2240.0,0.0,1885.0,5500000.0
1520,,Kungsholmen,88710,2450000,1.5,31.0,2431.0,0.0,1938.0,2750000.0
1521,,Vasastan - S:t Eriksplan,83333,3795000,2.0,48.0,2581.0,0.0,1926.0,4000000.0
1522,,Vasastan - Birkastan,102500,3795000,2.0,40.0,2136.0,0.0,1928.0,4100000.0
1523,,Kungsholmen/Thorildsplan,76923,2795000,1.0,39.0,2093.0,0.0,1929.0,3000000.0
1524,,Östermalm,104545,24000000,6.0,220.0,6634.0,0.0,1912.0,23000000.0
1525,,Östermalm,117473,10900000,3.0,93.0,4032.0,0.0,1883.0,10925000.0
1526,,Vasastan,96226,9475000,4.0,106.0,2240.0,0.0,1892.0,10200000.0
1527,,Vasastan,91429,6195000,3.0,70.0,2025.0,0.0,0.0,6400000.0
1528,,Kungsholmen - Kristinebergs Strand,86364,4795000,2.0,55.0,3303.0,0.0,1998.0,4750000.0
1529,,Katarina/Sofia,94643,2295000,1.0,28.0,1578.0,0.0,1967.0,2650000.0
1530,,Vasastan,77500,2995000,1.0,40.0,2896.0,0.0,1924.0,3100000.0
1531,,ödermalm Katarina,95714,2395000,1.5,28.0,1658.0,0.0,1937.0,2680000.0
1532,,Kungsholmen - Kristineberg,101304,1995000,1.0,23.0,1563.0,0.0,2800.0,2330000.0
1533,,ödermalm-Mariatorget,92262,3350000,2.0,42.0,2517.0,0.0,1927.0,3875000.0
1534,,Kungsholmen Thorildsplan,66887,4800000,3.0,75.5,3360.0,0.0,1979.0,5050000.0
1535,,Vasastan Birkastan,100833,3150000,2.0,36.0,1680.0,0.0,1931.0,3630000.0
1536,,Vasastan - Sibirien,84211,4595000,2.0,57.0,1784.0,0.0,1906.0,4800000.0
1537,,Vasastan - Sibirien,90741,4795000,2.0,54.0,3113.0,0.0,1929.0,4900000.0
1538,,Maria,77843,3595000,2.5,51.0,2452.0,0.0,7650.0,3970000.0
1539,,Vasastan,94915,5250000,2.0,59.0,2270.0,0.0,1906.0,5600000.0
1540,,Vasastan,97727,4395000,2.0,44.0,2395.0,0.0,1909.0,4300000.0
1541,,Vasastan / Hagastaden,89130,6290000,2.0,69.0,4132.0,0.0,2017.0,6150000.0
1542,,Katarina/Sofia,86567,2595000,2.0,33.5,2077.0,0.0,1931.0,2900000.0
1543,,ödermalm - Sofia,66400,7200000,5.0,125.0,6676.0,0.0,3900.0,8300000.0
1544,,Kungsholmen - Kristineberg,90294,2750000,1.0,34.0,2141.0,0.0,1932.0,3070000.0
1545,,Östermalm,98734,6995000,3.0,79.0,2663.0,0.0,1973.0,7800000.0
1546,,Vasastan - Atlas,110625,2395000,1.0,24.0,1722.0,0.0,1929.0,2655000.0
1547,,ödermalm- Mariaberget,90000,3600000,2.0,45.0,2059.0,0.0,,4050000.0
1548,,Kungsholmen,95250,3295000,2.0,40.0,2052.0,0.0,1929.0,3810000.0
1549,,Kungsholmen,77215,2995000,2.0,39.5,2140.0,0.0,1926.0,3050000.0
1550,,Kungsholmen,69565,3195000,2.0,46.0,3696.0,0.0,1941.0,3200000.0
1551,,Kungsholmen / Thorildsplan,78974,2895000,1.5,39.0,2093.0,0.0,1926.0,3080000.0
1552,,Vasastan Birkastan,112903,2950000,1.0,31.0,950.0,0.0,1916.0,3500000.0
1553,,Östermalm,95455,5775000,3.0,66.0,2025.0,0.0,1973.0,6300000.0
1554,,Kungsholmen - Marieberg,82115,3795000,2.0,52.0,1743.0,0.0,4800.0,4270000.0
1555,,Kungsholmen Rådhuset,98034,7950000,3.0,89.0,3078.0,0.0,1886.0,8725000.0
1556,,Atlas Vasastan,82524,7750000,4.0,103.0,3822.0,0.0,1929.0,8500000.0
1557,,Vasastan,89176,7295000,3.0,85.0,3842.0,0.0,1911.0,7580000.0
1558,,ödermalm / Sofia,61871,4275000,3.0,69.5,5250.0,0.0,2006.0,4300000.0
1559,,Vasastan,97368,2990000,1.0,38.0,1968.0,0.0,1882.0,3700000.0
1560,,Hagastaden Vasastan,82609,2890000,1.0,34.5,1951.0,0.0,2018.0,2850000.0
1561,,Kungsholmen,100000,6300000,4.0,71.0,3541.0,0.0,1962.0,7100000.0
1562,,Vasastan / Hagastaden,88776,4250000,2.0,49.0,2450.0,0.0,2017.0,4350000.0
1563,,Östermalm,127292,2750000,1.0,24.0,1047.0,0.0,1931.0,3055000.0
1564,,Östermalm,97479,11500000,4.0,119.0,6148.0,0.0,1967.0,11600000.0
1565,,Vasastan - Röda Bergen,84694,3795000,2.0,49.0,2642.0,0.0,7200.0,4150000.0
1566,,ödermalm - Högalid,78068,6870000,4.0,88.0,3675.0,0.0,4200.0,6870000.0
1567,,Kungsholmen/Fredhäll,66667,2795000,2.0,45.0,2643.0,0.0,1943.0,3000000.0
1568,,Vasastan - Atlas,79508,4850000,3.0,61.0,3006.0,0.0,1928.0,4850000.0
1569,,Atlas Vasastan,91406,6150000,2.0,64.0,3452.0,0.0,1928.0,5850000.0
1570,,Kungsholmen,85833,5175000,2.5,60.0,4895.0,0.0,4200.0,5150000.0
1571,2019-02-28,Östermalm,136136,2995000,1.0,22.0,766.0,0.0,1853.0,2995000.0
1572,2019-02-28,Maria,70161,4095000,2.0,62.0,3640.0,0.0,7380.0,4350000.0
1573,2019-02-28,ödermalm - Mariatorget,89500,2995000,1.0,40.0,2601.0,0.0,1926.0,3580000.0
1574,2019-02-28,Vasastan,86111,5950000,2.0,72.0,2950.0,0.0,1886.0,6200000.0
1575,2019-02-28,Kungsholmen,108065,2895000,2.0,31.0,526.0,0.0,1897.0,3350000.0
1576,2019-02-28,Kungsholmen nedre,88158,4795000,3.0,57.0,2968.0,0.0,1905.0,5025000.0
1577,2019-02-28,Östermalm,135000,2295000,1.0,20.0,1577.0,0.0,1897.0,2700000.0
1578,2019-02-27,Kungsholmen/Hornsbergs Strand,83333,7850000,3.0,90.0,5050.0,0.0,2013.0,7500000.0
1579,2019-02-27,Vasastan - Birkastan,79365,4995000,2.0,63.0,3117.0,0.0,1913.0,5000000.0
1580,2019-02-27,Vasastan,110345,2795000,2.0,29.0,1356.0,0.0,1912.0,3200000.0
1581,2019-02-27,,89474,2995000,2.0,38.0,2917.0,0.0,1932.0,3400000.0
1582,2019-02-27,Vasastan - Röda Bergen,98286,2995000,2.0,35.0,1968.0,0.0,1925.0,3440000.0
1583,2019-02-27,Kungsholmen,94186,7950000,3.0,86.0,4697.0,0.0,1927.0,8100000.0
1584,2019-02-27,Vasastan - Birkastan,88596,4695000,2.0,57.0,2779.0,0.0,1904.0,5050000.0
1585,2019-02-27,ödermalm - Mariaberget,94082,3995000,2.0,49.0,2679.0,0.0,1928.0,4610000.0
1586,2019-02-27,Vasastan Birkastan,112500,2750000,1.0,28.0,1741.0,0.0,1914.0,3150000.0
1587,2019-02-27,ödermalm,90833,2795000,2.0,36.0,2231.0,0.0,1931.0,3270000.0
